ID,Text,Label
196903,saying goodbye to @dox We'll miss you man ,0
168393,"From out of the corner of my eye, I can see a massive spider crawling over my carpet towards me. I'm inclined to let it be ",1
37962,Was debating Mc Donald's or Jack n the box. But when I pulled up Jack was crackin. So that easily changed my mind ,0
167046,@mileycyrus i support you and you will get through this ,1
12022,@DirtyAngel arrrr babe - sending you hugs and kisses xxx My bloody hayfever kept me awake from 3 this morning so feeling pretty groggy ,0
124712,will be going off soon ,1
167321,"As usual, Indian railway booking site is screwed up.. ",0
109629,My chest hurts from coughing so damn much. I wish the anti-biotics would start working. ,0
197845,Party tonight should be good Got some new jack wills clobber for the jack wills tournament ,1
10408,has nommed but can nom a whole lot more ,0
66378,off to my business exam....1 hour 15 minutes of mind numbing blankness  ,1
20454,Heading southbound to Milton Keynes - UCOH @ Blueprint Tonight ,1
206389,Excited about my first letter from babe &lt;3 Stressin over these summer classes!  uuuggghhh....Ready for August...,0
60007,@EAmobile The Sims 3 is No.1 in US app. store ...It's not in India ,0
162615,"oh my goodness, oww. ",0
129708,@PerezHilton that didn't work ,0
144166,@Jonasbrothers jonas just premiered over here in the uk and i LOVED it! ,1
101690,@hoveringdog This is my least favorite part of the CSA season  Plus I feel guilty when I can't eat it all.,0
111047,Late everywhere i go. Ah. ,0
204827,mmm transformers out soon  i hate tht they spend way to much money on it,1
121875,Rt @samkillipWoo I got 64 on my dissertation  I'm happy with that! &lt;-- congrats...I think.  64 out of what?,1
43800,So much for Notifications in Facebook...just clicked on the icon and had like 30 notifications.  Didn't even know about then...FB Fail ,0
104951,BTW...who put glue on the clock hands? Now my clock will never show 3PM...and I forgot my Sonic Screwdriver ,0
181394,bored. at home. with tyson. ,1
165021,@nighttimeskyway i think you are my favorite tweeters. always leaving me something entertaining to read ,1
85856,Wishing she would give me a chance ,0
165987,Free iPhone for students?! Why don't I get such things?! ,0
131366,@Gilly_Jynxed200 see by your tweets you're feeling better today .....hope it stays that way for you  x,1
26161,"Grey morning is killing my happy buzz  I wish it were sunny. Going somewhere soon, not sure where though.",0
138964,"@derring1 Like Tweet more often, which is how I always end up in &quot;Twail&quot;  Me AND @BengeeB We're &quot;regulars&quot;, you know.",0
207494,lost 3-2 to Haileybury College. ,0
128268,"@aianna21 Yes, I'm meeting a friend in town later. Just for a couple of hours but still. I'm going to miss EVERYTHING today ",0
147175,@ yeah you who else lol i dont know why u got a wide eyes innocent stare you know who im talkin about and why im sayin wha in sayin lol ,0
93450,@cosmicblush  hey   im great  ;) and how are u ?,1
15318,@Dojie I'm so sasened by ur claim me no no wanna talk to u nemore ,0
70799,@barleyandbirch didn't like to say but mine has never arrived either ,0
82325,@EmmaAutumn ah same  how was oliver?? so anooyed i couldnt come. we are the only ones with twiiter  its great! x,0
26658,Omg do you know when you fix a problem all by yourself and you fell really smart well yeah thats pretty much what im felling right now ,1
203122,I'm twittering ,1
167327,"T-Mobile wants an extra $50/line to end our contract 2 weeks early, so no iPhone for me until July ",0
154127,or is it eskimo? haha  i fail,0
27063,has had enough of studying. It's time to hit the bed and get proper rest before tomorrow's paper. Goodnight everyone ,1
4500,like @dannymcfly says: life is a bitch! ,0
94852,had a talk w. my mom earlier &amp;let's just say that i'm in some serious trouble for having a horrible gpa. my mom was like &quot;UR IN TROUBLE.&quot; ,0
115876,"Decided I could handle an overdue all-nighter, since i have been diligently following a working-woman sleep sched.  go me.",1
36313,"@megaman51 Yes, I do want that nail polish! I'm almost out of trophy.   Thank you!",0
73614,@StephenWinfield - I've only been invited to one this year   lol,0
188554,@aplusk ur 2003975th follower ,1
186167,@jenjacques i won't see you tomorrow ,0
106720,"Lying outside, chillin with my two wonderful, beautiful doggies  getting nervous about all this time alone... I'll throw a party ",1
162302,I think my plum tree died. ,0
165829,"Twitter we meet again. I m not drunk  are merfolk really men with fins or are men, really just merfolk with legs? Lucy spot mark and t ...",1
183126,scratch that. I like men ,0
124825,I love you to death... ,1
131771,@tanyawhiteee Now I'm craving for Wicked Oreos too.  IMY,0
177490,@jawooten3 omg! seacrest must be shitting his pants ,1
60925,@mabster Must buy new set top box ,1
102084,"I really need to head to the gym, but the lazy bug is creeping in on me ",0
17059,@missteganjean no ac? That is going to be a long hot day. ,0
149391,@frankygurl  dont work too hard gurl! its not good for the brain cells! ha ha  yeah need to party a bit to balance it all out!,1
40413,"Tamale mmmmm  Worked out, relaxing, then bed time",1
91810,virgin america is the best airline ever... ,1
156903,finally:! Lunchtime ,1
154812,@scientist_no_1 Boring for me night shift still had no sleep yet but i`ll make up for it on sunday night ,1
59398,@hjn119 He is all cuteness!! Sorry I couldn't make it.  Still waiting for delivery guys. Boo.,0
126273,"Omg Batman FTW Stacy thank you for zee bag  &amp; Lauren, Becka &amp; Stacy thank you for ze presents &amp; Laura, Emma &amp; Elena  thank you for gifts",1
14538,@sevinnyne6126 Will you tell us how the movie was? Apparently not as good as the first ,0
139484,@ThePaulDaniels Tell Debbie that the gestation period for swans eggs is approximately 35 days ,1
186511,Was in the commen room on the hill but unfortunatly joe joined me ,0
85689,@curtispeoples Say hi to Slim for us - tell him we're very proud of him and Lady A ,1
2990,packed house this evening at downtown old chicagos  #let'sgolakers!  http://twitpic.com/6857t,1
70341,sitting in the doctors office ,0
34938,FINALLY got my heels for grad.  ,1
88506,"oooh, you're guilty pleasure ",1
142201,"So upset AT&amp;T just came out with a new Nokia Smartphone. I KNEW I should have waited, I like my phone, but I am a Nokia user by heart! ",0
58791,@chantelleeeee OMG !!! R u serious x U r gonna hav soo much fun x ,1
19898,softball game.. then movies with sarah nicole sarah loran and jenna ,1
120179,"http://twitpic.com/6plpt - after seeing Love last night, it was so good and the tickets were amazing thank you ",1
184786,"So Emile and Stitch get to keep my 3D glasses. Cute, aren't they?!  http://twitpic.com/68v3m",1
110920,It only rains twice a year in Egypt ,0
121068,im going now cause everyone is so unsocial ,0
65505,Ugh! One of my pots fell off the milkcan - a bit of a mess to clean up ,0
17735,Great night with all my faves  but way too full and tired towards the end. Time to make up for my 4 hrs of sleep in 2 days!,1
146144,@TJ_Hayabusa and then you ran it over?! ,1
125539,@megalin15 oh i'm sorry  are you doing anything at all tonight??,0
145485,"went to white castle today, should have pics when i get back to az. the heat is amazing to think about when you have humdity with it ",0
126702,Away! See you  #twexit,1
169581,In the new spirit of openess  here are my expenses as a councillor in North Lanarkshire http://tinyurl.com/qcgl2v,1
167592,"@luckypony hey, no time off! Work, pony, work! ;) only kidding ",1
144542,Im currently listening to France 24 in preparation for my exam tomorrow its talking about the horrific Air France tragedy! ,0
192130,Hope y'all having fun@Tyrese4ReaL ,1
165823,@PatsyTravers aww  well  im never well there is always something wrong with me x,0
35457,Out with sang and the two sanjays. ,1
15852,@theneener Ibuprofen and ice. Stat. ,1
132445,@Mindy6197  I was just wondering the same thing!  nothing here ,0
72994,@OneNil jiayou! you can de  huggs.. enjoy ur cruise!,1
17771,MY WEBSITE IS FINALLY FINISHED OF REMODALING  http://www.clickedapps.com,1
72990,is excited to have his nephews in town... but not happy about waking up at 6:30am.  ,0
137923,"Someday when im b a richman i wnna go to Bahamas, there was a beautiful beach.. I really want go there ",1
91522,@MrNathanConrad i know... i'm majorly bummed out ,0
210375,Is heading off for tuition until 7pm. ,0
81405,@asexiness Isn't he pretty like that? ,1
175492,@retemirabile  sounds good... here a lot of &quot;Death by powerpoint&quot; ,0
135069,@nathanblevins  Maybe next time. Can't be away this weekend as much as I'd like to jump in the car and go. ::pout::,0
109714,Preparing for a big trip to Detroit tomorrow..be safe twitterlings..! Night ,1
190520,@superianita  weezer-Island in the sun,1
73441,"finally watched pacquiao-hatton! poor hatton  i tend to root for upper hands (ie. pacman, nadal), but feel sorry for the loser after",0
114400,@jfourgeaud I'll take that ,1
52481,is not ready to sleep ,0
27049,"Life wtf point:@, so upset nw  i was in a 1way friendship, wot kin a do nw !!",0
162558,"Jeez, I'm so lost without my Photoshop... ",0
208293,This studio sure does have lots of pretty lights ,1
196880,ok... forget tylenol... a baseball bat to the head/face repeatedly should do the trick now. i hate sinuses!!!! owwwww... ,0
191788,does not want to go to work tomorrow!  would much rather stay home with the boys!,0
175029,@gemma_kiely: that sucks  I was going to MSG you but forgot. I got there around 2:30 for the retarded test then boring lecture,0
117192,haha Penguins got PWND tonight.  http://is.gd/R7f0,0
179320,In Corpus for one more day but no more beach ,0
36595,"I went to the store today andsaw a little boy that looked like Alex  now, eating chicken fajitas and watching Lakers get beat.",0
64966,I have a hair appt at 3.  sister is still sleeping.  ,0
53917,"I just stood on one of those pesky wobbly paving slabs that soak you with dirty, gritty water  MY RED SUEDE MOCASSINS!! FFS.",0
2042,"@unmarketing Ha, funny, I was just going through my stream unfollowing people who tweet about how to make $ or get followers ",1
94911,I'm in such a weird blah mood. I feel like I should just go to bed but I don't want to ,0
117294,Is eating hibachi ,1
44566,its annoying in my crossword for my homework n it says to find ambitious but it only has ambition ,0
190517,LOVES when Kays hacks into my twitter and sets my status about herself! Athough I do miss my girls very much  Beach tomorrow!,1
120749,@jordanknight WHAT IS TINK? DO YOU JUST LIKE BEING ONE OF THE TOP TRENDING TOPICS????? FILL US IN ALREADY ,0
34979,i don't wanna remember how old (OLD) i am  OR what year i'm in ,0
194705,@chrisclarkson ooo that's not fair  I feel rough as!,0
203054,Holy shit I am sooooo tired today  too much aion.,0
193481,"@Monie219 lmaaooo!! He doesn't have to respond! Now if he responds, then he has a problem. But he should do it just to see the responses! ",1
2499,"@TwoCoats Really! When directed to NYArts site via link in email update, there you were. Deleted email after, so can't retrace the link ",0
141638,garrett bestest buddy's party was crackin' !  his house is soOOoooOo pretty;; LOL! (x,1
63251,"My dear friends, we're all tired. ( GROUP HUUUUUUUGG. ",0
151503,@digitalkid56 let me know.  I am tempted to pick one up ,1
173559,Tonight will be perfect if son of a bitch doesn't show up. Miss kariface though. ,0
7855,I didn't realize how miserable long term use of an uncomfortable bed can make your life!! Maybe the W Hotel bed will go on sale ,1
28277,Oh andy how you make me smile! Your like an alive dream ,1
18427,@brightkite Yet still no BlackBerry app? Glad your have been listening ,0
161203, The weather is totally Gloomsday here in good 'ol DMI.,0
178,@KayBallard @divine_pk that is the thing I was laughing ,1
140911,@Ilovequokkas I just got another text saying &quot;maybe not&quot; so I dunno.  #asylm,0
99519,@heyitskellz we're twins!!! i wanna see a picture. ,1
59981,@asot400 nothing is working ,0
23313,launching the 'hey nicole it's hey bill ' campaign on myspace youtube facebook and now twitter thankyou noosa bill ross @ team ,1
145375,ahhh shatup  @aniterzyan  ,1
49361,We now have $810. Thank you to all the donors. ,1
19079,"@HILHolla What u laughin at, imma hold you to it!  Vegas or bust! ",1
96486,"so much for my sleep in. just got woken up. going to try and go back to bed, going to the movies today ",1
